job,system,filing_year,borough,building_type,stories,size,filing_to_signoff_days,filing_to_signoff_months,filing_to_permit_days,filing_to_permit_months,filing_to_co_days,filing_to_co_months,has_co,pc_filed
S00882049-S3,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Mid (4-10 fl),212,7.0,91,3.0,,,False,
S00883833-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),428,14.1,384,12.6,,,False,
S00883833-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),787,25.9,558,18.3,,,False,
S00883833-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),383,12.6,197,6.5,,,False,
S00883833-S4,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),263,8.6,49,1.6,,,False,
S00884811-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),165,5.4,139,4.6,,,False,
S00884811-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),285,9.4,6,0.2,,,False,
S00885176-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),540,17.7,88,2.9,,,False,
S00885176-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),544,17.9,131,4.3,,,False,
S00885176-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),102,3.4,4,0.1,,,False,
S00885177-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),554,18.2,88,2.9,,,False,
S00885177-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),544,17.9,137,4.5,,,False,
S00885177-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),102,3.4,4,0.1,,,False,
S00888878-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),405,13.3,111,3.6,,,False,
S00888878-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),28,0.9,8,0.3,,,False,
S00888880-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),405,13.3,111,3.6,,,False,
S00888880-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),28,0.9,7,0.2,,,False,
S00893844-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),474,15.6,34,1.1,,,False,
S00893844-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),545,17.9,298,9.8,,,False,
S00893844-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),238,7.8,26,0.9,,,False,
S00894768-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),644,21.2,21,0.7,,,False,
S00894768-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),76,2.5,61,2.0,,,False,
S00894770-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),511,16.8,21,0.7,,,False,
S00894770-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),76,2.5,61,2.0,,,False,
S00895770-S6,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Mid (4-10 fl),640,21.0,259,8.5,,,False,
S00896905-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),357,11.7,2,0.1,,,False,
S00896905-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),302,9.9,234,7.7,,,False,
S00896905-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),145,4.8,5,0.2,,,False,
S00896907-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),238,7.8,1,0.0,,,False,
S00896907-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),249,8.2,38,1.2,,,False,
S00896907-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),21,0.7,5,0.2,,,False,
S00896940-S1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),443,14.6,2,0.1,,,False,
S00896940-S3,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),162,5.3,6,0.2,,,False,
S00896943-S1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),366,12.0,1,0.0,,,False,
S00896943-S4,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),155,5.1,6,0.2,,,False,
S00896946-S1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),267,8.8,3,0.1,,,False,
S00896946-S3,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),123,4.0,49,1.6,,,False,
S00896946-S4,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),47,1.5,6,0.2,,,False,
S00896986-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),378,12.4,113,3.7,,,False,
S00896986-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),378,12.4,122,4.0,,,False,
S00896986-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),342,11.2,254,8.3,,,False,
S00896986-S4,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),114,3.7,45,1.5,,,False,
S00896987-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),378,12.4,113,3.7,,,False,
S00896987-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),378,12.4,176,5.8,,,False,
S00896987-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),342,11.2,256,8.4,,,False,
S00896987-S4,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),114,3.7,45,1.5,,,False,
S00897022-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),257,8.4,75,2.5,,,False,
S00897022-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),263,8.6,4,0.1,,,False,
S00897022-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),277,9.1,196,6.4,,,False,
S00897022-S4,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),53,1.7,31,1.0,,,False,
S00897023-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),257,8.4,75,2.5,,,False,
S00897023-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),273,9.0,4,0.1,,,False,
S00897023-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),278,9.1,196,6.4,,,False,
S00897023-S4,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),43,1.4,1,0.0,,,False,
S00899260-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),410,13.5,18,0.6,,,False,
S00899260-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),130,4.3,97,3.2,,,False,
S00899262-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),389,12.8,7,0.2,,,False,
S00899262-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),130,4.3,97,3.2,,,False,
S00899276-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),213,7.0,7,0.2,,,False,
S00899276-S2,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),70,2.3,42,1.4,,,False,
S00899276-S3,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),56,1.8,2,0.1,,,False,
S00899277-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),213,7.0,7,0.2,,,False,
S00899277-S2,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),70,2.3,42,1.4,,,False,
S00899277-S3,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),56,1.8,2,0.1,,,False,
S00899317-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),371,12.2,13,0.4,,,False,
S00899317-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),356,11.7,155,5.1,,,False,
S00899317-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),137,4.5,62,2.0,,,False,
S00899317-S4,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),137,4.5,62,2.0,,,False,
S00899318-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),372,12.2,8,0.3,,,False,
S00899318-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),363,11.9,321,10.5,,,False,
S00899318-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),117,3.8,61,2.0,,,False,
S00899512-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),361,11.9,306,10.1,,,False,
S00899512-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),414,13.6,93,3.1,,,False,
S00899512-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),377,12.4,43,1.4,,,False,
S00900770-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),754,24.8,355,11.7,,,False,
S00900770-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),771,25.3,426,14.0,,,False,
S00900770-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),464,15.2,5,0.2,,,False,
S00900770-S4,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),47,1.5,6,0.2,,,False,
S00904801-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),167,5.5,118,3.9,,,False,
S00904802-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),167,5.5,118,3.9,,,False,
S00904940-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),296,9.7,55,1.8,,,False,
S00904940-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),33,1.1,17,0.6,,,False,
S00904941-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),296,9.7,54,1.8,,,False,
S00904941-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),33,1.1,17,0.6,,,False,
S00904941-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),33,1.1,17,0.6,,,False,
S00907706-S1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),489,16.1,160,5.3,,,False,
S00907706-S2,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),48,1.6,10,0.3,,,False,
S00907709-S1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),434,14.3,146,4.8,,,False,
S00907709-S2,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),48,1.6,10,0.3,,,False,
S00907711-S1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),455,14.9,146,4.8,,,False,
S00907711-S2,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),48,1.6,10,0.3,,,False,
S00908669-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),661,21.7,11,0.4,,,False,
S00908669-S2,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),7,0.2,1,0.0,,,False,
S00910692-I1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),788,25.9,282,9.3,,,False,
S00910692-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),411,13.5,5,0.2,,,False,
S00910692-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),468,15.4,1,0.0,,,False,
S00910692-S3,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),196,6.4,188,6.2,,,False,
S00913081-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),300,9.9,1,0.0,,,False,
S00913081-S3,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),26,0.9,1,0.0,,,False,
S00913081-S4,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),26,0.9,5,0.2,,,False,
S00913084-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),300,9.9,4,0.1,,,False,
S00913084-S3,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),26,0.9,5,0.2,,,False,
S00913084-S4,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),26,0.9,1,0.0,,,False,
S00913941-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),223,7.3,27,0.9,,,False,
S00913941-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),203,6.7,0,,,,False,
S00913941-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),15,0.5,6,0.2,,,False,
S00914538-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),350,11.5,57,1.9,,,False,
S00914538-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),323,10.6,266,8.7,,,False,
S00914538-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),363,11.9,26,0.9,,,False,
S00915186-S3,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),133,4.4,113,3.7,,,False,
S00915196-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),590,19.4,17,0.6,,,False,
S00915196-S4,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Mid (4-10 fl),133,4.4,113,3.7,,,False,
S00915679-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),332,10.9,29,1.0,,,False,
S00915679-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),246,8.1,156,5.1,,,False,
S00915679-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),93,3.1,16,0.5,,,False,
S00915681-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),336,11.0,21,0.7,,,False,
S00915681-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),334,11.0,232,7.6,,,False,
S00915681-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),93,3.1,16,0.5,,,False,
S00915682-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),339,11.1,21,0.7,,,False,
S00915682-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),334,11.0,224,7.4,,,False,
S00915682-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),71,2.3,8,0.3,,,False,
S00916005-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),324,10.6,24,0.8,,,False,
S00916005-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),314,10.3,64,2.1,,,False,
S00916005-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),145,4.8,2,0.1,,,False,
S00916731-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),149,4.9,1,0.0,,,False,
S00916731-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),162,5.3,6,0.2,,,False,
S00916731-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),15,0.5,2,0.1,,,False,
S00916731-S4,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),15,0.5,5,0.2,,,False,
S00917346-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),89,2.9,70,2.3,,,False,
S00917346-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),412,13.5,62,2.0,,,False,
S00923163-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),300,9.9,46,1.5,,,False,
S00923163-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),15,0.5,5,0.2,,,False,
S00923209-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),464,15.2,373,12.3,,,False,
S00923209-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),458,15.0,14,0.5,,,False,
S00923209-S4,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),454,14.9,8,0.3,,,False,
S00923209-S5,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),434,14.3,83,2.7,,,False,
S00923227-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),851,28.0,376,12.4,,,False,
S00923227-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),798,26.2,8,0.3,,,False,
S00923238-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),419,13.8,328,10.8,,,False,
S00923238-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),445,14.6,87,2.9,,,False,
S00923238-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),364,12.0,75,2.5,,,False,
S00923238-S4,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),285,9.4,184,6.0,,,False,
S00923335-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),224,7.4,41,1.3,,,False,
S00923335-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),15,0.5,5,0.2,,,False,
S00925081-I1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),881,28.9,350,11.5,,,False,
S00925081-S1,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),687,22.6,644,21.2,,,False,
S00925081-S2,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),713,23.4,265,8.7,,,False,
S00925081-S3,DOB NOW,2025,STATEN ISLAND,OTHERS,0,Small (1-3 fl),13,0.4,2,0.1,,,False,
S00925085-I1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),916,30.1,352,11.6,,,False,
S00925085-S1,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),687,22.6,644,21.2,,,False,
S00925085-S2,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),713,23.4,265,8.7,,,False,
S00925087-S1,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),687,22.6,644,21.2,,,False,
S00925087-S2,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),713,23.4,266,8.7,,,False,
S00925087-S3,DOB NOW,2025,STATEN ISLAND,OTHERS,0,Small (1-3 fl),13,0.4,2,0.1,,,False,
S00927331-S1,DOB NOW,2023,STATEN ISLAND,OTHERS,0,Small (1-3 fl),483,15.9,207,6.8,,,False,
S00927331-S2,DOB NOW,2024,STATEN ISLAND,OTHERS,0,Small (1-3 fl),319,10.5,1,0.0,,,False,
S00927603-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),351,11.5,30,1.0,,,False,
S00927603-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),131,4.3,49,1.6,,,False,
S00928331-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),172,5.7,5,0.2,,,False,
S00928331-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),22,0.7,1,0.0,,,False,
S00928388-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),339,11.1,130,4.3,,,False,
S00928388-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),364,12.0,302,9.9,,,False,
S00928388-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),14,0.5,5,0.2,,,False,
S00928459-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),339,11.1,133,4.4,,,False,
S00928459-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),364,12.0,302,9.9,,,False,
S00928459-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),14,0.5,5,0.2,,,False,
S00934834-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),312,10.2,27,0.9,,,False,
S00934834-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),63,2.1,34,1.1,,,False,
S00934835-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),312,10.2,27,0.9,,,False,
S00934835-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),63,2.1,33,1.1,,,False,
S00934836-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),312,10.2,27,0.9,,,False,
S00934836-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),63,2.1,33,1.1,,,False,
S00937504-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),364,12.0,282,9.3,,,False,
S00937504-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),354,11.6,72,2.4,,,False,
S00937504-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),342,11.2,258,8.5,,,False,
S00937507-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),364,12.0,282,9.3,,,False,
S00937507-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),354,11.6,68,2.2,,,False,
S00937507-S3,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),342,11.2,257,8.4,,,False,
S00938561-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),318,10.4,4,0.1,,,False,
S00938561-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),100,3.3,6,0.2,,,False,
S00938573-S2,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),188,6.2,174,5.7,,,False,
S00938582-I1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),854,28.1,179,5.9,,,False,
S00938582-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),760,25.0,141,4.6,,,False,
S00938582-S2,DOB NOW,2025,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),188,6.2,172,5.7,,,False,
S00942528-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),364,12.0,1,0.0,,,False,
S00942528-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),360,11.8,37,1.2,,,False,
S00942528-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),83,2.7,61,2.0,,,False,
S00942681-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),374,12.3,22,0.7,,,False,
S00942681-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),374,12.3,267,8.8,,,False,
S00942681-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),44,1.4,17,0.6,,,False,
S00942861-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),336,11.0,78,2.6,,,False,
S00942861-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),296,9.7,291,9.6,,,False,
S00942913-S1,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),332,10.9,14,0.5,,,False,
S00942913-S2,DOB NOW,2023,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),278,9.1,269,8.8,,,False,
S00942913-S4,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),10,0.3,3,0.1,,,False,
S00943164-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),83,2.7,61,2.0,,,False,
S00943168-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),232,7.6,25,0.8,,,False,
S00943168-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),22,0.7,1,0.0,,,False,
S00943168-S3,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),22,0.7,3,0.1,,,False,
S00943183-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),358,11.8,36,1.2,,,False,
S00943183-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),70,2.3,61,2.0,,,False,
S00943187-S1,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),301,9.9,36,1.2,,,False,
S00943187-S2,DOB NOW,2024,STATEN ISLAND,1-2-3 FAMILY,0,Small (1-3 fl),70,2.3,43,1.4,,,False,
